matchID,accountID,participantID,championId,teamId,spell1,spell2,firstBlood,firstInhib,firstTower,goldEarned,creepKills,kills,deaths,assists,item0,item1,item2,item3,item4,item5,item6,visionScore
4506975346,yhx1qVh48GQt15piOLTcIxa1CQmaE7Tv-dLND7MrSDhDobk,1,68,100,12,4,false,false,false,17689,225,13,4,14,1057,3135,3157,3165,3111,3151,3340,37
4506975346,aLf33nMjfAhowk7qBSNQFcY1tk9nk2DvH7dpL8w92ITHFVy7mZRrzxxN,2,157,100,4,3,false,false,false,16856,230,9,6,8,2420,3046,3153,3091,3031,3006,3364,32
4506975346,p2fBJ1dStHgweytdGY-nZt-ZSG361Uab4tplF_cf3x1kSw,3,134,100,12,4,false,false,false,18309,292,11,4,9,3157,3089,1026,3020,3135,3285,3363,29
4506975346,I-kSjc-scH3ovzf89flh0KF-nLzK4yaZGqgbsB4ZtnZ1ZcE,4,111,100,4,14,false,false,false,9269,30,1,8,16,3193,3860,3190,3801,2055,3117,3364,99
4506975346,Erdo_c7t7RgjBzGdrVFKqlGCEfiq3UKEiO61GQIcvhJpTGg,5,120,100,14,11,false,true,true,15162,44,3,5,21,1401,3812,3111,3065,3071,2055,3364,28
4506975346,cV9qM2lRamkPuJS0q1vrKITYBaxZlZk2awCd7xJamdfivw,6,110,200,4,7,false,false,false,13056,270,1,9,11,3142,3036,3814,3147,3158,0,3363,24
4506975346,H6JzVLJ-T18xt5wXCIcIVrat0-_kkOvOBA2cxIFWGsbnEaab1gw4CEyQ,7,497,200,4,3,false,false,false,9023,35,0,5,21,3860,3107,3111,3109,3105,0,3364,82
4506975346,ApKj1OSam388Vyoa1iHuafOjvtYxtbOxX9Vgp1ZnRPndLQ,8,105,200,12,4,false,false,false,14362,274,3,7,11,3157,3152,2033,3020,3135,3100,3340,60
4506975346,4x0LbMAKtMG-CtPZc7nF7uj0r_qZrw9ddkuU6nopIo4t4H8,9,13,200,4,12,false,false,false,19504,324,13,5,9,3040,3165,3027,3111,3135,3089,3340,41
4506975346,ma3-acAROEgmDA6VLHypD85V8cl_03RkYlsDFVLIjdODqjQ,10,62,200,11,4,true,false,false,16630,74,10,11,9,1412,3111,3065,3078,3812,1037,3364,24
4503435524,-cEVwHdgPEkKnzgFJYuLv2yIPXESybX8BwmSlnv0cy5ojIc,1,432,100,4,14,false,false,false,11004,17,7,6,11,3742,3190,2055,3094,3117,3853,3364,79
4503435524,w6PuC_EEwcZoUIdrb1cLvqAvStCgKijP26Al514FfWrM7A,2,157,100,14,4,false,false,false,13324,257,3,8,6,3031,3812,3140,3006,3046,1031,3340,10
4503435524,UmLM-iauWhEGCVzTo84Fb04CBQTpaaTLmpnqNr1738vqMA,3,421,100,11,4,false,false,false,11648,29,3,8,12,3047,2055,3140,3071,1400,3052,3364,38
4503435524,D6Vrjz7OWW-0qvRD0akW-lm5-dx1fY52tuOWXVbFvNn6j75m2JAUKJL4,4,110,100,4,7,false,false,false,14134,260,7,7,7,3142,3814,3033,3179,1043,3006,3363,35
4503435524,yhx1qVh48GQt15piOLTcIxa1CQmaE7Tv-dLND7MrSDhDobk,5,68,100,12,4,false,false,false,13963,229,8,8,6,0,1058,3157,3165,3020,3151,3340,31
4503435524,g20D36i9YzhW1Is4X_2IZraN68RKLHJ-FcmA39dcCzkKRA,6,90,200,12,4,true,false,false,13269,218,4,5,12,1056,3285,3020,3151,3116,1058,3340,30
4503435524,Nw4JdHUV9e4mXLfF-L941m6FesqP4kn-zyVRkwzskciUPQ,7,555,200,4,14,false,false,false,12671,46,8,4,9,3857,2055,3026,3117,3814,3179,3364,89
4503435524,tqsH9ayKVpGAr_SYTt3b6zShm5gvBHwkFqiPKY1Xsfp467c,8,81,200,4,3,false,true,false,14679,238,7,7,11,3153,3025,3042,3158,3812,0,3363,17
4503435524,E5I_tNHZaL1_fNF5Y9DhDU8s91GCTiq8V-kwmN7X4Rkrnug,9,104,200,11,4,false,false,false,16697,100,5,5,23,1412,3812,3071,3031,3047,1042,3364,24
4503435524,1D3m0ME76F162uEwQKqT0WrYrJBxyF5s_PlbJi9Bv9ldRS8,10,164,200,12,4,false,false,false,15907,185,13,7,7,3074,3078,3053,3047,1055,3105,3340,36
4502974442,Kv1BzAYunwEPhGBM2DH_xfZ3YkHm1NcxcltTbZyGI343FqeX-6bGHfdd,1,14,100,4,12,false,false,false,11343,192,7,4,2,3147,3142,2033,3047,1033,3035,3340,6
4502974442,ualzHMTJnBuLMdpu0TN_Zb6nA4GMbZrdN2xzqceU0FwNvKMDHnnM5tcw,2,432,100,14,4,false,false,false,7768,26,5,1,12,3853,3742,1057,2424,3009,1043,3364,54
4502974442,_hRHr-n8blKCI_ocOgsl4WcKUTshqgJmPz_1NUQCv_RE6w,3,238,100,4,14,true,false,false,12334,188,11,3,5,3158,2031,3147,3179,3036,3142,3340,15
4502974442,-DnP49c80OLYuTRJXWPd7OOx2gdBoEpvRGT5gJW7OUAHFuM,4,81,100,4,7,false,false,false,9814,169,6,2,6,3042,0,3025,1043,3047,1055,3363,11
4502974442,EZss_6nY5yqlrSP9h7nQqstuKlUvrjF-nUDiGuxcf8hbYw,5,60,100,4,11,false,false,true,9248,18,4,3,12,1052,3020,2421,3136,3108,1402,3364,26
4502974442,ySC_RjmxZyBopupKD1zPzrlUk4Nz7fvl0Ck1Mki2s5tGKrA,6,157,200,4,14,false,false,false,8405,170,4,7,0,1055,3006,3031,3046,0,0,3340,9
4502974442,K1y7oHPxY5O9ou7t0fX_hsi4TRamRpVxuKudIFzF5mRzVg,7,104,200,11,4,false,false,false,7955,33,2,6,1,2055,3179,1412,3111,1042,1042,3364,18
4502974442,NnPQZYZ5Ds2_ZgV30yMg057nHGtQB1T21kkHKFsEuPohpLKh0Fc6P1Wn,8,21,200,4,3,false,false,false,7727,176,1,6,3,1055,3508,3006,1037,1018,0,3363,9
4502974442,LahKRkhQSbBoD4N8Loqie39GLPP5ec5vF-RlaKNFQCv-LQ,9,555,200,14,4,false,false,false,6999,28,2,5,3,3179,3857,3133,3117,3134,2055,3364,43
4502974442,yhx1qVh48GQt15piOLTcIxa1CQmaE7Tv-dLND7MrSDhDobk,10,68,200,12,4,false,false,false,7552,120,4,10,1,3151,3020,2420,3191,1056,1052,3340,18
4498266340,O12B3vzw06xBLLhLNLfHCMBYWJGqj4r8XY7jfbQ1kbhYAw,1,91,100,4,14,false,false,false,11740,188,9,2,5,3077,3142,3009,3123,3071,3105,3340,12
4498266340,sIBzRJu1nzudqA12lBQlod1wDR7CbcSAMT2KxgEDtuDab7r7VQ4BzQK_,2,20,100,11,4,false,false,false,10097,44,4,2,9,3152,3067,3047,1413,1029,1011,3364,34
4498266340,QFuFsycTQAN7bcjQQjFLLZaXdeh7WIfmLD1Qa4ILzLyOBmQ,3,516,100,4,12,false,false,false,9546,137,5,3,6,3379,3373,3047,3076,0,0,3340,13
4498266340,EAw38-h71-f7EfDf_wndrqfJgr6Dx40twxwQJMWK4-KnFX8,4,9,100,4,14,true,false,false,8413,32,4,1,14,3157,3860,2065,0,3117,1026,3330,55
4498266340,6W67iYDIK1JSTKkNKay8hVUUCh9VNa_iFbQAnNdzctYwUNs,5,18,100,4,7,false,false,false,12671,170,9,2,10,0,3006,3371,1055,3094,3087,3363,26
4498266340,yhx1qVh48GQt15piOLTcIxa1CQmaE7Tv-dLND7MrSDhDobk,6,68,200,14,4,false,false,false,6351,121,1,9,1,3020,0,2421,3151,1056,0,3340,14
4498266340,mNW0fe_k393RI8WTYNkPzj4FylwAqnwFrpMkU3eeg0_1Kr4,7,81,200,7,4,false,false,false,8191,168,2,5,1,1055,3042,3057,3158,3101,3044,3363,20
4498266340,s6sryYQ-MPRyYsUSP8E-KCqzDffXGIiLqSfVzkIpf5xudrA,8,104,200,4,11,false,false,false,10044,45,3,5,3,3142,3147,3047,1412,0,0,3364,23
4498266340,hPnIwzYNPRCX3nZZrPeIiFBvJPYvwNtuAs5aBeGSrZqyV_A,9,114,200,4,12,false,false,false,10588,188,4,6,2,3105,3074,2031,3071,3133,3047,3364,24
